Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
0	-2624.264	-2729.657	105.3934	1.051182	0.731617	0.268383	1.700473
6	-2614.801	-2720.488	105.687	1.158592	0.769507	0.230493	1.404299
12	-2619.811	-2725.611	105.7999	1.340501	0.870502	0.129498	1.162317
18	-2614.314	-2720.197	105.8832	1.426737	0.729182	0.270818	1.004633
24	-2615.658	-2721.653	105.9957	1.459804	0.729182	0.270818	0.8457921
30	-2624.572	-2730.618	106.0459	1.435101	0.819614	0.180386	0.8137656
36	-2623.016	-2728.954	105.9376	1.57192	0.766486	0.233514	0.7752305
42	-2625.115	-2731.133	106.0179	1.514071	0.822124	0.177876	0.7423918
48	-2621.719	-2727.759	106.0399	1.454595	0.764996	0.235004	0.7959533
54	-2626.665	-2732.688	106.0226	1.423839	0.756078	0.243922	0.8568159
60	-2627.455	-2733.396	105.9407	1.632023	0.773142	0.226858	0.6727499
66	-2632.902	-2738.793	105.8913	1.681474	0.788299	0.211701	0.6727499
72	-2626.873	-2732.841	105.9686	1.525901	0.83837	0.16163	0.7959152
78	-2626.351	-2732.344	105.9929	1.430997	0.83721	0.16279	0.8833204
84	-2629.768	-2735.791	106.0227	1.410892	0.693825	0.306175	0.8721259
90	-2624.389	-2730.42	106.0307	1.440512	0.790073	0.209927	0.8262914
96	-2632.464	-2738.413	105.9488	1.442726	0.83693	0.16307	0.9196782
102	-2629.918	-2735.714	105.796	1.408894	0.666263	0.333737	1.104652
108	-2620.796	-2726.706	105.9096	1.295257	0.796599	0.203401	1.104652
114	-2622.661	-2728.584	105.9225	1.21242	0.700835	0.299165	1.16714
120	-2620.074	-2725.716	105.6417	1.145152	0.736609	0.263391	1.449472
126	-2621.694	-2727.374	105.6796	1.129013	0.770976	0.229024	1.432799
132	-2627.813	-2733.549	105.736	1.082895	0.697348	0.302652	1.424906
138	-2626.579	-2732.074	105.4946	1.171267	0.739725	0.260275	1.540384
144	-2619.943	-2725.595	105.652	1.197932	0.74673	0.25327	1.40094
150	-2625.696	-2731.728	106.0322	1.20467	0.745782	0.254218	1.075039
156	-2623.01	-2728.889	105.8787	1.145129	0.816023	0.183977	1.261594
162	-2620.382	-2726.105	105.7234	1.081917	0.76945	0.23055	1.435364
168	-2619.35	-2725.174	105.8237	1.251562	0.746008	0.253992	1.218521
174	-2612.931	-2718.625	105.6945	1.269117	0.776915	0.223085	1.310826
180	-2618.713	-2724.375	105.6625	1.184492	0.884712	0.115288	1.403151
186	-2610.068	-2715.989	105.9209	1.166979	0.678974	0.321026	1.207755
192	-2620.062	-2725.363	105.3012	1.138735	0.7829	0.2171	1.703729
198	-2614.523	-2719.922	105.3997	1.040328	0.825383	0.174617	1.703729
204	-2622.876	-2728.334	105.4579	0.968013	0.802529	0.197471	1.71366
210	-2622.725	-2728.397	105.6728	1.202092	0.742907	0.257093	1.381441
216	-2626.781	-2732.645	105.8647	1.238846	0.698521	0.301479	1.194371
222	-2625.607	-2731.089	105.4825	1.14232	0.761227	0.238773	1.570667
228	-2631.381	-2737.102	105.7216	1.103706	0.723174	0.276826	1.419941
234	-2630.923	-2736.595	105.6727	1.15264	0.717938	0.282062	1.419941
240	-2632.733	-2738.239	105.506	1.005989	0.833493	0.166507	1.652458
246	-2627.644	-2732.88	105.236	1.08931	0.67429	0.32571	1.784092
252	-2627.39	-2733.059	105.6697	1.088754	0.725602	0.274398	1.471046
258	-2626.045	-2731.831	105.7858	1.091528	0.768676	0.231324	1.379521
264	-2634.658	-2740.722	106.0644	1.393056	0.695564	0.304436	0.8433987
270	-2629.287	-2735.158	105.8709	1.238873	0.813437	0.186563	1.188924
276	-2624.47	-2730.319	105.8493	1.25174	0.805532	0.194468	1.196489
282	-2619.967	-2725.967	105.9996	1.272195	0.711451	0.288549	1.041922
288	-2629.199	-2735.338	106.1386	1.269829	0.735823	0.264177	0.9009834
294	-2619.07	-2724.956	105.8865	1.18854	0.714727	0.285273	1.218648
300	-2616.961	-2722.764	105.8028	1.272232	0.74419	0.25581	1.218648
306	-2621.074	-2726.852	105.7778	1.297277	0.781194	0.218806	1.218648
312	-2633.133	-2739.107	105.9746	1.597039	0.746973	0.253027	0.6748869
318	-2626.972	-2732.956	105.9838	1.589991	0.718842	0.281158	0.6706033
324	-2634.721	-2740.583	105.8624	1.684578	0.864021	0.135979	0.7186251
330	-2627.289	-2733.252	105.9623	1.557242	0.78876	0.21124	0.7609822
336	-2625.242	-2731.148	105.9057	1.674596	0.728914	0.271086	0.6574779
342	-2633.662	-2739.536	105.8743	1.746778	0.799234	0.200766	0.5136909
348	-2626.789	-2732.583	105.7945	1.825774	0.790615	0.209385	0.4758754
354	-2627.573	-2733.183	105.6101	1.939424	0.642597	0.357403	0.3335109
360	-2617.485	-2722.978	105.493	2.055112	0.74099	0.25901	0.3321283
366	-2625.788	-2731.291	105.5025	2.027555	0.813716	0.186284	0.3154955
372	-2617.405	-2722.884	105.4789	2.062851	0.756513	0.243487	0.3259845
378	-2616.277	-2721.804	105.5267	2.041659	0.756513	0.243487	0.3542288
384	-2626.245	-2731.562	105.3174	2.120533	0.753532	0.246468	0.2548959
390	-2618.552	-2723.972	105.4193	2.127301	0.717763	0.282237	0.3306313
396	-2627.616	-2733.138	105.5224	2.024183	0.742228	0.257772	0.3306313
402	-2624.175	-2729.805	105.6308	1.948821	0.739565	0.260435	0.3689524
408	-2623.779	-2729.371	105.5916	1.984943	0.71264	0.28736	0.3647103
414	-2615.899	-2721.583	105.6841	1.920821	0.736582	0.263418	0.4144268
420	-2622.863	-2728.453	105.59	1.974691	0.701006	0.298994	0.3498294
426	-2618.056	-2723.528	105.4716	2.059465	0.750221	0.249779	0.3164256
432	-2622.563	-2728.206	105.6428	1.946656	0.776403	0.223597	0.3839383
438	-2622.142	-2727.739	105.5972	1.976393	0.723199	0.276801	0.3608227
444	-2638.934	-2744.467	105.5328	2.039242	0.733507	0.266493	0.3588003
450	-2629.991	-2735.538	105.5466	1.083634	0.758119	0.241881	1.566635
456	-2631.137	-2736.785	105.6484	1.059952	0.793312	0.206688	1.508814
462	-2617.24	-2723.026	105.786	1.835339	0.681253	0.318747	0.5068408
468	-2619.658	-2725.375	105.7173	1.902557	0.730721	0.269279	0.471754
474	-2624.071	-2729.812	105.741	1.13491	0.684302	0.315698	1.380655
480	-2617.618	-2723.142	105.5241	2.000202	0.769049	0.230951	0.3106757
486	-2618.196	-2723.653	105.4566	2.079109	0.769049	0.230951	0.320475
492	-2623.616	-2729.045	105.4285	2.091809	0.820304	0.179696	0.3074729
498	-2629.069	-2734.576	105.5069	2.009607	0.784651	0.215349	0.3044866
504	-2623.828	-2729.323	105.4956	2.027679	0.845053	0.154947	0.309867
510	-2629.396	-2734.747	105.3516	2.156882	0.74383	0.25617	0.2983995
516	-2628.94	-2734.458	105.5184	1.980197	0.726978	0.273022	0.2913128
522	-2633.81	-2739.804	105.9949	1.43035	0.707338	0.292662	0.8817784
528	-2633.554	-2739.411	105.857	1.361743	0.740493	0.259507	1.091855
534	-2636.074	-2741.974	105.8998	1.711547	0.672374	0.327626	0.5744841
540	-2634.286	-2740.174	105.8879	1.723481	0.806337	0.193663	0.5744841
546	-2634.344	-2740.238	105.8943	1.717606	0.69922	0.30078	0.5721999
552	-2627.836	-2733.655	105.8193	1.783163	0.776018	0.223982	0.6039916
558	-2624.939	-2730.785	105.8454	1.774051	0.768375	0.231625	0.46902
564	-2633.416	-2739.315	105.8991	1.28521	0.699223	0.300777	1.123243
570	-2633.244	-2739.083	105.8381	1.337321	0.7719	0.2281	1.131242
576	-2635.324	-2741.277	105.9529	1.358625	0.694604	0.305396	1.003043
582	-2629.63	-2735.673	106.0429	1.470795	0.717848	0.282152	0.7693943
588	-2625.653	-2731.636	105.9832	1.384394	0.709474	0.290526	0.9454673
